region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
2138113,39,1581,740,560,2321,1.0,1949,3.1
2138114,39,2167,718,700,2343,1.0,2116,3.1
2138115,42,2167,720,854,2156,1.0,1863,3.1
2138116,43,2490,697,445,2639,1.0,2598,3.2
2138117,44,2157,541,1400,1375,1.0,1542,3.1
2138118,46,2000,700,0,1865,1.0,1833,3.0
2138119,48,2113,525,380,1312,1.0,1125,2.6
2138120,44,2184,606,381,1758,1.0,1613,2.7
2138121,43,2167,685,0,2583,1.0,2159,3.1
2138122,41,2167,787,0,2696,1.0,2555,3.2
2138123,25,2167,325,408,2708,1.1,2187,3.2
2138124,43,2000,680,415,2140,1.0,1970,3.1
2138125,42,2500,658,582,2066,1.0,1705,3.2
2138126,38,2197,738,0,2374,1.0,2083,3.2
2138127,41,1733,782,0,2616,1.0,2716,3.0
2138128,55,2600,670,130,2333,1.1,2531,3.3
2138129,47,4550,939,475,2781,1.0,2708,2.9
2138130,46,1925,734,800,2146,1.0,2091,2.9
2138131,42,1800,681,350,1375,1.0,1461,2.8
2138132,42,2167,707,455,2140,1.0,1892,3.0
2138133,40,2000,540,350,1643,1.1,1053,2.6
2138134,42,3500,661,875,2666,1.0,2548,3.2
2138135,48,3125,756,290,1849,1.1,1550,2.5
2138136,50,1733,874,386,1874,1.0,1562,2.5
2138137,47,1250,502,449,1395,1.0,1143,2.5
2138138,52,1300,534,241,1125,1.0,770,1.5
2138139,47,2234,556,497,1711,1.0,1449,2.7
2138140,48,2692,690,320,2194,1.0,1791,2.6
2138141,52,2500,615,332,1474,1.0,1273,2.3
2138142,40,2000,605,495,1981,1.1,1903,3.2
2138143,41,1690,562,373,1600,1.0,1383,2.6
2138144,47,3033,595,392,2519,1.0,1777,2.8
2138201,43,1571,593,370,1531,1.0,1414,2.8
2138202,37,1800,629,300,1785,1.0,1535,2.7
2138203,41,1500,577,382,1690,1.0,1462,2.8
2138204,42,2167,670,430,1760,1.1,1474,3.0
2138205,0,0,700,0,0,1.0,2250,2.0
2138206,43,2600,655,322,2194,1.1,2031,3.0
2138207,51,1842,756,400,1937,1.0,1654,2.3
2138208,46,1800,783,633,2100,1.0,2058,2.9
2138209,47,1328,603,365,1729,1.0,1343,2.6
2138210,56,1517,582,325,1437,1.0,1182,2.3
2138211,47,2124,727,398,2026,1.0,1617,2.7
2138212,50,1460,481,310,1261,1.0,927,2.5
2138213,32,1950,685,380,1824,1.1,1300,2.8
2138214,47,1500,549,0,1788,1.0,1375,2.5
2138215,39,2037,700,500,1894,1.1,1987,3.4
2138216,34,2360,729,318,2017,1.0,1608,3.1
2138217,32,2365,829,457,1991,1.0,1825,3.1
2138218,34,2058,662,400,1727,1.0,1659,2.8
2138219,36,1700,700,315,1625,1.1,1706,3.0
2138220,42,2100,665,280,1669,1.0,1474,2.5
2138221,43,1733,538,300,1107,1.0,931,2.3
2138222,51,2071,629,356,1643,1.0,1424,2.4
2138223,45,1398,764,390,1963,1.1,1740,2.7
2138224,42,2167,724,426,2210,1.1,1966,2.8
2138225,48,1387,854,0,2471,1.0,2150,3.0
2138226,45,2550,633,250,1515,1.0,1259,2.5
2138227,69,1733,464,330,949,1.0,737,1.7
2138228,42,1600,536,346,1238,1.0,1116,2.4
2138229,46,1872,650,340,1366,1.0,1212,2.5
2138230,32,1610,570,200,1694,1.0,1683,3.6
2138231,35,1733,643,570,2107,1.1,1735,3.6
2138232,37,1950,627,400,1919,1.0,1839,3.4
2138233,39,2817,714,250,1975,1.1,1916,3.2
2138234,39,2817,688,232,2035,1.0,2214,3.1
2138235,41,2167,584,420,1968,1.0,1449,2.6
2138236,40,2167,636,316,2036,1.1,1730,3.3
2138237,44,1358,560,165,1430,1.0,1399,2.6
2138238,32,1540,565,365,1367,1.1,1225,2.8
2138239,33,1454,588,313,1462,1.1,990,2.5
2138240,39,1733,524,376,1399,1.0,1306,2.9
2138301,60,1500,475,280,1134,1.0,883,2.0
2138302,43,1520,500,253,1137,1.1,905,2.4
2138303,47,1733,610,63,1437,1.0,1275,2.3
2138304,53,1250,544,300,1112,1.1,745,1.9
2138305,40,1703,436,250,979,1.0,780,2.2
2138306,38,2160,572,220,1398,1.1,1256,2.9
2138307,46,1517,390,250,865,1.1,665,2.2
2138308,65,2167,1070,480,2531,1.0,2312,1.9
2138309,61,1237,542,300,854,1.0,683,1.9
2138310,40,1800,429,270,927,1.1,828,2.4
2138311,47,1300,474,283,1218,1.0,900,2.3
2138312,42,1733,398,270,1111,1.1,924,2.4
2138313,50,1629,386,230,966,1.0,924,2.3
2138314,37,1875,513,260,1024,1.1,1036,2.7
2138315,51,1842,456,320,1097,1.0,909,2.4
2138316,50,1777,416,203,937,1.0,778,2.2
2138317,53,1647,527,240,1087,1.0,933,2.1
2138318,51,2000,566,250,1149,1.0,1036,2.3
2138319,60,2025,531,220,1316,1.0,874,2.0
2138320,50,1495,443,260,882,1.0,717,2.1
2138321,43,1526,382,200,958,1.1,713,2.3
2138322,59,1365,414,200,823,1.0,635,2.0
2138323,47,1842,542,306,1187,1.1,1066,2.6
2138324,39,1907,560,280,1166,1.1,866,2.5
2138325,39,1600,496,250,933,1.1,872,2.5
2138326,61,3800,574,243,1093,1.0,838,2.0
2138327,63,1800,551,0,1394,1.0,973,2.0
2138328,51,1679,439,240,946,1.0,828,2.2
2138329,61,1354,433,230,809,1.0,558,1.8
2138330,65,1201,479,212,1300,1.0,818,2.0
2138331,63,1420,552,250,938,1.0,963,1.9
2138332,54,2167,516,221,1083,1.0,914,2.1
2138333,48,2167,396,250,840,1.0,772,2.0
2138334,39,1733,409,280,1054,1.1,933,2.5
2138335,53,1300,509,263,1162,1.0,868,2.1
2138336,47,1800,502,277,1176,1.0,1068,2.2
2138337,41,1700,489,225,937,1.0,863,2.2
2138338,40,1019,493,253,1327,1.0,984,2.2
2138339,49,1083,492,250,911,1.1,805,2.2
2138340,0,0,0,0,0,0,0,0
2138341,64,2167,770,550,1916,1.0,1449,2.1
2138342,41,1400,564,221,1260,1.0,1075,2.5
2138343,39,1300,694,250,1738,1.0,1580,2.7
2138344,45,1200,550,200,1328,1.1,1158,2.6
2138401,42,1325,438,201,741,1.0,585,1.9
2138402,78,3683,422,101,809,1.0,713,1.6
2138403,46,2167,371,240,756,1.1,644,2.0
2138404,42,1116,391,278,900,1.1,731,2.3
2138405,61,1343,371,250,1031,1.1,672,2.2
2138406,83,1083,406,109,747,1.0,555,1.5
2138407,0,0,0,0,0,0,0,0
2138408,40,1100,387,228,935,1.1,676,2.2
2138409,46,1815,454,295,1258,1.1,874,2.4
2138410,46,1895,542,240,1262,1.1,1091,2.6
2138411,59,2000,485,188,1093,1.0,984,2.1
2138412,56,2383,597,240,1328,1.0,1350,2.3
2138413,50,1560,548,200,1650,1.0,1160,2.2
2138414,48,1695,396,230,814,1.0,650,1.9
2138415,53,1625,369,260,1083,1.1,643,2.1
2138416,50,1749,354,245,837,1.1,567,2.0
2138417,65,1845,364,240,736,1.0,621,2.0
2138418,48,1500,368,240,759,1.1,571,1.8
2138419,64,780,359,210,715,1.1,493,1.6
2138420,59,950,408,260,915,1.0,571,1.9
2138421,47,1539,440,268,949,1.0,833,2.3
2138422,45,1275,413,144,1558,1.0,900,2.6
2138423,39,1600,497,232,1173,1.1,1052,2.7
2138424,36,1673,507,330,1333,1.1,1329,3.1
2138425,39,1450,564,300,1403,1.1,1239,2.7
2138426,48,1733,447,305,949,1.1,806,2.4
2138427,67,1300,362,200,745,1.0,481,1.5
2138428,64,910,369,220,739,1.0,566,1.7
2138429,46,1560,401,217,860,1.1,620,1.9
2138430,56,1200,386,200,843,1.1,527,1.6
2138431,54,1170,376,245,774,1.1,656,2.1
2138432,38,1865,450,290,1259,1.0,1042,2.8
2138433,51,1668,368,250,1042,1.0,670,2.1
2138434,58,758,397,250,889,1.0,712,1.9
2138435,56,1300,374,190,929,1.1,685,2.1
2138436,37,1845,609,270,1671,1.1,1468,3.0
2138437,57,1647,538,160,1428,1.0,1011,2.3
2138438,49,1212,500,296,1316,1.0,1364,2.7
2138439,39,1733,469,250,1138,1.1,1156,2.9
2138440,51,1300,582,250,1204,1.1,1117,2.2
2138441,46,1018,435,260,900,1.1,722,2.0
2138442,47,1165,416,200,926,1.1,794,2.0
2138443,49,1322,390,260,770,1.1,641,2.0
2138444,59,1280,375,200,792,1.0,584,1.7
2138445,60,1142,369,240,712,1.1,605,1.8
2138446,57,1463,593,414,1312,1.0,933,2.1
2138447,54,1625,547,277,1416,1.0,1083,2.3
2138448,33,2167,700,425,1634,1.0,1572,3.1
2138449,47,1500,374,270,1055,1.1,1010,2.6
2138450,49,1192,368,220,871,1.0,747,2.2
2138501,44,1650,613,214,1575,1.1,1333,2.9
2138502,45,2134,522,0,1625,1.2,1612,3.2
2138503,36,1500,584,212,1182,1.1,1060,2.6
2138504,38,1200,447,270,949,1.0,884,2.3
2138505,43,1300,571,180,1307,1.0,1010,2.3
2138506,43,2059,529,346,1740,1.1,1805,3.4
2138507,50,1625,709,500,1452,1.1,1468,3.4
2138508,37,1603,652,230,1409,1.0,1183,2.4
2138509,42,2000,578,395,1676,1.0,1596,3.1
2138510,37,1625,521,300,1666,1.1,1454,3.1
2138511,36,1655,607,280,1447,1.1,1105,2.5
2138512,27,1712,718,333,1874,1.1,2013,3.5
2138513,30,1564,583,300,1458,1.0,1446,3.0
2138514,37,1343,535,259,1114,1.0,979,2.2
2138515,42,1083,627,349,1577,1.1,1604,3.2
2138516,36,1603,387,320,1197,1.1,1184,2.8
2138517,37,1651,554,240,1277,1.1,945,2.2
2138518,35,1300,564,300,1343,1.1,1218,2.6
2138519,42,1500,569,310,1619,1.1,1477,3.1
2138520,69,1419,403,235,872,1.0,557,1.7
2138521,33,1650,669,245,1687,1.0,1359,2.6
2138522,34,1650,610,300,1812,1.1,1785,3.1
2138523,30,1517,583,323,1357,1.1,1266,2.6
2138524,41,1430,529,120,1458,1.1,771,2.1
2138525,36,1559,586,312,1271,1.1,1105,2.6
2138526,33,1679,583,195,1539,1.1,1258,2.3
2138527,31,1785,615,355,1812,1.1,1772,3.6
2138528,32,1083,564,254,1511,1.1,1366,2.7
2138529,37,1900,590,270,1550,1.0,1238,2.7
2138530,38,1300,614,315,1421,1.1,1107,2.8
2138531,45,1993,624,0,1892,1.0,1968,3.3
2138532,43,1474,589,310,1703,1.0,1545,2.9
2138533,35,1408,530,258,1327,1.1,1114,2.5
2138534,42,1677,596,600,1725,1.1,1646,3.0
2138535,36,1697,550,295,1459,1.0,1375,2.8
2138536,45,1733,591,300,1694,1.0,1242,2.7
2138537,30,1879,610,295,1375,1.1,1319,2.7
2138538,42,2000,552,330,1843,1.0,1843,3.1
2138539,46,1302,572,155,1478,1.1,1437,2.7
2138540,48,3137,657,501,1949,1.0,1968,3.2
2138541,41,2492,579,205,1696,1.1,1687,3.1
2138542,37,1300,641,230,1228,1.1,1011,2.7
2138543,41,1408,458,200,918,1.0,904,2.2
2138544,40,2675,525,185,1292,1.2,933,2.9
2138545,41,1963,606,300,1625,1.2,1426,3.0
2138546,46,1733,496,130,1521,1.2,1218,2.7
2138547,44,2000,684,400,2036,1.0,1639,2.9
2138601,33,1372,609,250,966,1.1,833,3.4
2138602,50,1200,407,160,1267,1.1,930,2.3
2138603,47,1083,508,115,833,1.1,814,2.3
2138604,38,1083,438,135,1023,1.1,694,2.5
2138605,36,1153,411,155,1041,1.1,949,2.6
2138606,54,1192,395,150,1111,1.0,752,2.1
2138607,42,824,453,160,974,1.1,749,2.5
2138608,42,741,434,145,900,1.1,743,2.2
2138609,40,1213,592,255,1357,1.0,1125,2.4
2138610,47,867,436,115,1031,1.1,700,2.0
2138611,47,1083,451,180,933,1.0,612,1.9
2138612,50,975,498,200,1118,1.1,883,2.2
2138613,42,1000,620,248,1428,1.1,1183,2.3
2138614,46,974,592,170,1312,1.1,918,2.3
2138615,46,1625,527,0,1278,1.0,1187,3.0
2138616,45,1083,602,150,1513,1.0,1511,2.6
2138617,44,1083,504,175,1176,1.0,892,2.3
2138618,43,1343,505,165,857,1.1,778,2.2
2138619,41,1000,454,148,1031,1.1,885,2.4
2138620,36,1560,553,110,984,1.1,909,2.5
2138621,39,867,481,175,922,1.1,789,2.4
2138622,34,589,350,151,705,1.1,648,2.4
2138623,47,1083,502,170,1264,1.1,758,2.2
2138624,45,0,386,140,1750,1.0,549,2.1
2138701,42,975,416,0,1208,1.1,866,2.4
2138702,56,1300,443,120,961,1.0,814,2.2
2138703,48,1148,651,100,1424,1.1,1350,2.4
2138704,51,1733,420,63,990,1.0,708,2.4
2138705,42,1300,522,20,976,1.1,880,2.5
2138706,42,938,578,46,1199,1.1,827,2.4
2138707,46,1000,450,75,1042,1.1,844,2.3
2138708,46,800,590,69,949,1.2,1073,2.6
2138709,55,900,377,75,900,1.1,719,1.9
2138710,57,542,359,90,622,1.1,516,2.1
2138801,43,1700,580,1615,1559,1.0,1226,2.8
2138802,39,676,353,165,675,1.1,560,2.3
2138803,59,1077,482,180,861,1.1,630,1.6
2138804,38,1116,614,180,1419,1.1,954,2.2
2138805,35,1213,590,195,1135,1.1,963,2.2
2138806,34,1175,594,200,1426,1.0,1093,2.2
2138807,49,1100,459,125,1230,1.0,872,2.2
2138808,41,867,402,170,818,1.1,696,2.2
2138809,38,737,377,150,810,1.1,672,2.3
2138810,27,830,350,156,624,1.1,608,2.5
2138811,31,1075,510,210,833,1.1,751,2.3
2138812,37,1010,478,140,1178,1.0,737,2.2
2138813,30,1192,575,175,1213,1.1,1010,2.3
2138814,42,867,505,270,1138,1.1,1062,2.4
2138815,35,1300,515,150,1079,1.0,1018,2.7
2138816,49,1083,564,175,1403,1.0,1024,2.3
2138817,39,1547,631,292,1475,1.0,1310,2.3
2138818,39,1690,623,0,1666,1.1,1399,3.3
2138819,40,1625,656,110,1625,1.1,1321,2.9
2138820,36,1200,523,110,1166,1.0,1187,2.7
2138821,40,1008,423,155,1007,1.1,617,1.9
2138822,44,1109,456,141,1105,1.1,866,2.3
2138823,38,1339,552,145,1316,1.1,1072,2.5
2138824,38,1196,593,205,1230,1.1,1292,2.4
2138825,48,1560,658,180,1361,1.0,1201,2.4
2138826,39,1760,586,270,1733,1.1,1424,2.7
2138827,37,1257,595,190,1292,1.1,1375,2.9
2138828,36,1733,700,280,1540,1.0,1337,2.6
2138829,29,1380,630,305,1349,1.1,1237,2.7
2138830,39,1196,580,156,1095,1.0,863,2.4
2138831,49,1473,514,170,1199,1.0,700,1.7
2138832,35,1172,505,148,990,1.1,767,2.0
2138833,40,1300,596,175,1328,1.1,885,2.0
2138834,49,1138,451,143,1474,1.0,821,1.9
2138835,48,1300,452,250,1428,1.0,1145,2.3
2138836,49,1257,549,220,1091,1.0,892,2.1
2138837,43,1408,529,190,990,1.0,885,2.3
2138901,50,650,569,0,1278,1.0,937,2.2
2138902,39,793,537,80,1180,1.2,1053,2.7
2138903,48,975,510,25,1101,1.1,1028,2.5
2138904,41,1200,556,0,1343,1.1,1307,2.9
2138905,45,1474,549,100,1468,1.1,1375,2.6
2138906,44,930,436,130,890,1.1,945,2.4
2138907,51,800,510,110,1055,1.1,863,2.1
2138908,40,800,589,50,1339,1.1,1187,2.7
2138909,38,758,395,23,1292,1.1,833,2.5
2138910,41,997,566,0,1238,1.1,982,2.7
2138911,41,1300,573,170,1386,1.1,1286,2.6
2138912,39,1221,521,0,1016,1.1,1078,2.7
2139001,41,973,539,141,1300,1.1,830,2.4
2139002,48,867,476,148,1014,1.0,860,2.3
2139003,46,515,397,87,900,1.0,645,2.1
2139004,49,804,385,130,822,1.1,833,2.6
2139005,41,0,507,0,1199,1.1,949,2.7
2139006,50,2000,766,0,1133,1.0,782,1.3
2139007,39,433,465,0,881,1.2,969,2.7
2139008,0,0,0,0,0,0,0,0
2139009,42,433,560,70,1163,1.1,936,2.6
2139010,42,542,503,80,1142,1.0,1025,2.8
2139011,48,433,517,0,1545,1.1,1089,2.5
2139012,43,1300,490,0,1042,1.1,915,2.8
2139013,44,650,457,210,1031,1.1,921,2.4
2139014,53,477,365,60,746,1.1,588,2.1
2139015,55,700,410,95,1062,1.0,627,1.8
2139016,45,780,436,120,881,1.1,729,2.2
2139017,50,542,323,103,722,1.1,574,2.2
2139018,39,628,520,105,1187,1.1,774,1.9
2139019,48,867,486,120,946,1.1,788,2.1
2139020,58,639,480,100,909,1.1,570,1.8
2139021,48,823,518,150,1142,1.1,929,2.3
2139022,48,813,437,135,900,1.1,875,2.3
2139023,45,910,363,140,650,1.0,581,2.0
2139024,58,953,440,125,1020,1.1,782,2.0
2139025,48,921,504,140,1093,1.1,650,2.3
2139026,40,1083,405,145,949,1.1,792,2.7
2139027,43,433,412,105,974,1.1,830,2.5
2139028,51,500,374,120,890,1.0,700,1.9
2139029,45,542,579,0,1421,1.1,1519,2.7
2139030,0,0,0,0,0,0,0,0
2139101,42,700,450,150,989,1.0,1125,2.4
2139102,46,693,388,130,900,1.1,675,2.1
2139103,43,650,405,145,807,1.1,733,2.2
2139104,49,709,436,121,1267,1.0,578,1.8
2139105,41,867,479,133,984,1.0,922,2.4
2139106,47,479,419,0,946,1.0,862,2.4
2139107,50,711,348,90,790,1.1,700,2.5
2139108,46,1281,439,65,1297,1.1,688,2.4
2139109,48,997,364,122,936,1.1,718,2.3
2139110,45,1144,412,85,1013,1.1,877,2.6
2139201,41,715,560,190,1312,1.1,1135,2.7
2139202,41,997,465,150,1037,1.0,741,2.0
2139203,41,808,571,180,1385,1.0,1375,3.0
2139204,47,780,454,150,984,1.1,777,2.2
2139205,42,1300,594,130,1312,1.1,1260,2.8
2139206,47,542,438,110,933,1.1,869,2.3
2139207,44,1400,608,300,1673,1.1,1395,2.6
2139208,38,921,473,150,971,1.1,841,2.1
2139209,38,1300,475,125,1354,1.1,785,2.5
2139210,43,1012,388,150,1107,1.1,1006,2.4
2139211,44,1300,448,100,1447,1.1,989,2.4
2139212,42,1083,527,160,1263,1.1,985,2.9
2139213,39,953,534,138,1520,1.1,1018,2.6
2139214,45,1483,576,170,1318,1.0,868,2.4
2139215,44,650,412,200,1199,1.1,820,2.2
2139216,51,1018,549,150,1278,1.1,1187,2.1
2139217,49,867,434,125,1036,1.0,818,2.1
2139218,49,693,436,128,952,1.0,856,2.1
2139219,46,1000,480,133,1103,1.1,924,2.3
2139220,38,888,377,141,734,1.1,712,2.4
2139221,37,1127,461,154,971,1.1,810,2.7
2139222,42,1116,498,125,1062,1.0,742,2.1
2139223,47,897,395,145,1095,1.1,870,2.1
2139224,43,728,462,165,1202,1.0,766,2.0
2139225,68,1280,369,129,1395,1.0,687,1.8
2139226,45,1094,553,120,1307,1.1,1062,2.4
2139301,43,498,460,80,1125,1.0,931,2.6
2139302,43,1000,619,35,1529,1.1,1354,2.8
2139303,47,650,410,0,844,1.0,729,2.1
2139304,52,593,647,0,1600,1.1,1204,2.2
2139305,44,1100,554,0,1050,1.1,979,2.6
2139306,50,867,602,50,1163,1.1,955,2.1
2139307,40,260,529,0,1318,1.1,971,2.6
2139308,56,563,458,120,643,1.0,566,2.0
2139309,55,583,329,50,862,1.0,562,1.9
2139310,55,895,408,111,913,1.1,605,1.9
2139401,45,975,382,140,881,1.1,575,2.1
2139402,44,1170,538,0,1399,1.1,1267,2.6
2139403,43,1049,409,25,1052,1.1,916,2.5
2139404,43,542,593,0,1421,1.1,1199,2.5
2139405,53,585,437,125,992,1.1,783,2.1
2139406,54,650,462,140,939,1.0,657,2.0
2139407,47,800,498,140,1059,1.1,877,2.3
2139408,52,800,457,120,936,1.1,656,2.1
2139409,54,490,352,110,793,1.0,596,2.1
2139410,50,650,386,125,954,1.1,734,2.2
2139411,41,789,440,123,1231,1.1,840,2.6
2139412,46,505,385,107,814,1.1,688,2.2
2139413,42,1001,590,140,1312,1.1,1218,2.7
2139414,42,1200,544,120,1125,1.0,966,2.4
2139415,42,1083,511,92,1042,1.1,1083,2.9
2139416,50,997,408,130,944,1.1,763,2.2
2139417,47,483,352,100,966,1.0,666,2.2
2139418,55,310,368,40,959,1.0,519,2.0
2139419,47,650,395,20,933,1.1,793,2.4
2139420,50,1018,391,133,690,1.0,539,2.0
2139421,55,433,414,100,1116,1.0,1008,2.2
2139501,41,1306,549,175,1018,1.0,885,2.5
2139502,38,1083,484,180,1416,1.1,1104,2.7
2139503,44,1400,513,215,1281,1.0,1187,2.6
2139504,39,1517,466,245,1466,1.1,1375,3.2
2139505,48,1000,468,180,942,1.0,686,2.0
2139506,39,1300,537,200,1336,1.1,1111,2.9
2139507,42,1300,517,250,1222,1.0,1133,3.0
2139508,35,1409,436,160,1166,1.1,749,2.7
2139509,44,1509,560,0,1375,1.1,1678,2.8
2139510,40,1127,501,138,1312,1.1,1095,2.8
2139511,41,1205,637,250,2036,1.1,1607,3.1
2139512,35,2167,605,210,1194,1.1,1325,3.3
2139513,44,1573,518,165,1408,1.1,1125,2.7
2139514,41,1517,527,180,1237,1.1,1014,2.4
2139515,41,867,368,160,979,1.1,663,2.3
2139516,41,1060,490,180,1107,1.1,1067,2.9
2139517,34,938,525,170,1325,1.1,1086,2.9
2139518,0,0,0,0,0,0,0,0
2139519,0,0,0,0,0,0,0,0
2139520,43,1354,519,180,1089,1.1,949,2.6
2139601,50,1138,428,200,833,1.2,881,2.4
2139602,39,1300,350,0,1125,1.1,819,2.7
2139603,41,928,435,153,1069,1.1,966,2.6
2139604,40,1160,464,180,1166,1.1,887,2.8
2139605,38,1200,461,130,1060,1.1,967,2.8
2139606,36,1517,580,320,1362,1.1,1395,3.1
2139607,36,1733,609,210,1401,1.1,1301,2.9
2139608,47,1079,343,140,691,1.1,577,2.0
2139609,36,1300,563,0,1031,1.1,941,3.0
2139610,46,1051,334,180,855,1.1,739,2.5
2139611,53,1251,385,145,709,1.1,677,2.2
2139612,48,1127,478,150,971,1.0,785,2.2
2139613,44,975,378,150,781,1.1,730,2.5
2139614,38,683,376,180,977,1.0,730,2.5
2139615,41,1302,391,140,1078,1.2,1011,2.6
2139701,31,1352,416,225,870,1.1,790,2.6
2139702,35,1572,570,230,1187,1.1,1081,2.6
2139703,39,1430,494,200,916,1.1,924,2.4
2139704,46,1433,570,220,1208,1.0,1263,2.6
2139705,31,1400,632,230,1327,1.1,1172,2.6
2139706,30,1517,574,230,1227,1.1,1136,2.6
2139707,36,1517,634,270,1392,1.1,1266,2.8
2139708,31,932,359,190,756,1.1,652,2.6
2139709,50,1473,396,200,945,1.0,743,2.2
2139710,36,1083,467,170,929,1.1,680,2.0
2139711,46,758,374,150,637,1.1,459,1.6
2139712,36,1083,367,165,890,1.2,740,2.3
2139713,36,1040,392,180,821,1.0,730,2.0
2139714,35,1200,542,205,1218,1.1,964,2.5
2139715,46,1517,615,250,1292,1.0,1315,2.1
2139716,35,1525,538,260,1100,1.0,839,2.0
2139717,43,1300,468,155,1317,1.1,1066,2.8
2139718,18,1092,276,130,519,1.3,497,3.4
2139719,46,1517,489,170,1187,1.0,1077,2.5
2139720,53,1452,384,145,1011,1.1,681,2.0
2139721,43,1100,559,200,1053,1.1,949,2.2
2139722,28,1330,366,160,774,1.2,774,3.0
2139723,25,1300,368,140,625,1.1,759,2.7
2139724,42,1291,383,150,785,1.1,633,2.1
2139725,39,1161,384,150,830,1.1,646,2.2
2139726,42,867,360,175,780,1.1,563,2.0
2139727,29,867,385,180,782,1.1,663,2.6
2139728,33,1322,373,200,809,1.2,760,2.5
2139729,45,1105,388,185,906,1.1,725,2.1
2139730,32,1348,552,215,1375,1.1,1181,2.4
2139731,38,1220,479,150,1062,1.1,758,2.2
2139732,36,1029,395,140,862,1.1,687,2.1
2139733,37,1100,439,200,1029,1.1,833,2.6
2139734,35,975,358,150,850,1.2,726,2.5
2139735,42,1083,531,170,1375,1.1,825,2.0
2139736,39,693,368,173,680,1.1,581,1.8
2139737,34,1300,506,215,1202,1.1,935,2.8
2139738,41,500,398,165,928,1.2,666,2.0
2139739,45,1517,431,175,916,1.1,664,2.0
2139740,53,1300,645,225,1292,1.0,1015,1.9
2139741,41,1322,473,180,1300,1.1,969,2.3
2139742,44,1400,476,180,1100,1.1,812,2.0
2139743,47,1083,410,160,979,1.1,749,2.1
2139744,32,1441,547,240,1242,1.1,958,2.4
2139745,26,758,295,130,594,1.2,522,2.5
2139746,28,1036,442,155,1011,1.1,776,2.6
2139747,37,750,505,210,1208,1.1,850,2.3
2139748,47,1300,460,250,1271,1.0,833,2.2
2139749,55,1083,506,195,1100,1.0,816,1.9
2139750,34,1495,641,243,1368,1.1,1181,2.8
2139751,31,1495,679,250,1489,1.0,1405,2.7
2139752,29,1600,642,255,1453,1.1,1273,2.8
2139753,49,1213,317,124,781,1.1,589,2.0
2139754,40,1153,424,155,877,1.1,778,2.0
2139755,34,1101,466,135,1166,1.1,711,2.1
2139756,36,1238,458,160,988,1.1,900,2.3
2139757,40,1192,537,200,1194,1.1,974,2.4
2139758,44,1283,566,215,1319,1.1,1187,2.2
2139759,34,1500,529,228,1287,1.1,1279,2.7
2139760,57,1083,393,170,1050,1.1,808,2.1
2139761,41,1400,448,170,1265,1.1,990,2.6
2139762,42,1441,495,180,1172,1.1,923,2.4
2139763,42,1905,716,133,1687,1.1,1700,3.5
2139764,39,1300,383,140,861,1.1,690,2.6
2139765,39,2167,539,170,1840,1.2,900,2.1
2139766,39,1100,503,175,1125,1.1,807,2.1
2139767,37,1733,503,200,1042,1.1,816,2.1
2139768,45,1034,530,165,1233,1.1,971,2.3
2139769,41,0,365,140,974,1.1,650,2.4
2139770,38,1187,511,250,1111,1.1,955,2.6
2139771,40,1430,479,120,1257,1.1,1021,2.9
2139772,31,1603,723,260,1845,1.1,1412,2.7
2139773,49,1083,507,195,1348,1.1,916,2.6
2139774,30,1391,524,230,1211,1.1,1258,2.7
2139801,46,420,495,120,1078,1.1,888,2.3
2139802,49,780,478,110,1292,1.1,846,2.1
2139803,41,791,497,128,972,1.2,880,2.7
2139804,0,0,0,0,0,0,0,0
2139805,66,0,0,0,0,1.0,0,2.0
2139806,43,639,447,138,1050,1.0,686,2.3
2139807,41,1034,570,70,1160,1.1,893,2.2
2139808,37,0,1375,0,1750,1.0,3125,1.5
2139809,38,0,506,0,1531,1.0,1265,3.2
2139810,43,650,448,158,1062,1.2,891,2.6
2139811,45,867,512,100,1100,1.1,977,2.6
2139812,50,1000,511,0,1328,1.0,939,2.3
2139813,46,1500,423,50,1075,1.1,718,2.5
2139814,50,867,438,80,1162,1.1,733,2.0
2139815,36,1517,509,120,1300,1.1,1152,2.9
2139901,0,0,0,0,0,0,0,0
2139902,35,884,403,100,1069,1.1,880,2.5
2139903,37,1192,418,185,955,1.1,838,2.3
2139904,57,837,289,178,833,1.1,620,2.0
2139905,32,1159,388,155,949,1.1,645,2.2
2139906,30,888,347,158,693,1.2,729,2.4
2139907,30,845,356,135,663,1.1,568,2.2
2139908,41,1040,459,115,1181,1.1,1125,2.7
2139909,37,1164,526,120,1442,1.1,1083,2.9
2139910,42,800,438,85,1149,1.1,1100,2.9
2139911,41,1083,456,99,1179,1.1,881,2.7
2139912,42,1260,452,120,1140,1.1,914,2.5
2139913,49,997,395,165,787,1.1,562,1.9
2139914,47,1275,423,195,1051,1.0,732,2.2
2139915,33,982,471,210,1010,1.1,918,2.8
2139916,40,953,487,160,1266,1.1,1136,2.4
2139917,40,1400,500,190,1343,1.1,1316,2.8
2140001,49,758,450,135,939,1.1,678,2.1
2140002,39,1205,488,143,1270,1.1,833,2.7
2140003,44,500,591,0,1109,1.1,1156,2.6
2140004,49,650,437,140,949,1.1,787,2.5
