BP_2005_2006,BP_2006_2007,BP_2007_2008,BP_2008_2009,BP_2009_2010,BP_2010_2011,BP_2011_2012,BP_2012_2013,BP_2013_2014,BP_2014_2015,BP_2015_2016,SA1_MAINCO,Average,Disinvested
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204145922,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99992210636094,182.99990341855997,204.9998974373432,204.99989161684027,118.99994198392837,21204145923,277.9999596875484,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146001,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99992859922543,182.99990606905877,204.9999180571274,205.00016289277823,119.0000090217394,21204146002,277.9999931490845,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146003,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146004,278.0,False
445.9999734,396.999976336956,393.99997651577,293.99998247623444,292.9999825358391,361.9999784231186,159.99999046325684,182.99998909235,204.99998778104785,204.99998778104785,118.99999290704729,21204146005,277.9999834284244,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99903556378308,182.99890899757816,204.998815149807,204.99892008715983,118.99943094912156,21204146006,277.9995555224954,False
446.0,397.0,394.0,294.0,293.0,362.0,160.00001082619485,183.0000019115438,205.00002561994896,205.0000255234984,119.000033750035,21204146007,278.0000088755656,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146008,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146009,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99980582528588,182.9997912989711,204.9997481194905,204.9997676615349,118.9998556802666,21204146010,277.9999062350499,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146011,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,159.9999227084163,182.9999169527407,204.9998999613701,204.9999167530356,118.9999446784902,21204146012,277.9999637321866,False
446.0,397.0,394.0,294.0,293.0,362.0,160.00019202395833,183.0000822448628,205.00040018070783,205.0003989152383,119.00047998636592,21204146013,278.00014121373937,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99994646173502,182.99994191848805,204.99993067533043,204.9999352780729,118.99996020392912,21204146014,277.99997404886864,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146015,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146016,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.00004153788524,183.00001626340764,205.000088279468,205.0000879916564,119.00010757760968,21204146017,278.0000310590934,False
445.9982674,396.9986367045408,393.9991002510387,293.9996321340973,293.0016993738591,362.0006661576536,160.0,183.0,205.0,205.0,119.0,21204146018,277.9998183655627,False
169.0001211,179.0000941885493,250.00005897636748,235.0000209041388,563.9998635724659,467.99994055393546,160.00006025722314,183.0000244385424,205.0001271140661,205.00012670434216,119.00015398213532,21204146019,248.8182356174333,False
445.9885279,396.9909721570766,393.99403875710414,293.99755966209705,293.0112352381548,362.0043985433731,160.0,183.0,205.0,205.0,119.0,21204146020,277.9987938416187,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146021,278.0,False
445.9999283,396.999942069677,393.9999573505838,293.99997811519154,293.0000458479654,362.0000097026819,160.00021790440996,183.00008608333928,205.0004622466015,205.00046074382817,119.00056246157396,21204146022,278.0001500750775,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146023,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146024,278.0,False
445.9999734,396.999976336956,393.99997651577,293.99998247623444,292.9999825358391,361.9999784231186,159.99999046325684,182.99998909235,204.99998778104785,204.99998778104785,118.99999290704729,21204146025,277.9999834284244,False
446.0,397.0,394.0,294.0,293.0,362.0,159.9997901643535,182.9997266326948,204.9997570978344,205.0004231193475,119.00001293502852,21204146026,277.99997363175083,False
169.0009524,179.00074900183813,250.0004932137604,235.00020053144863,563.9990597102335,467.99962932035896,160.0,183.0,205.0,205.0,119.0,21204146027,248.8182803797854,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0000150986824,182.99999862240367,205.00004026772348,205.0000400959633,119.00005699299736,21204146028,278.00001373434276,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99994615961816,182.99994131425436,204.9999303480372,204.9999345731336,118.99995997734148,21204146029,277.999973852035,False
446.0,397.0,394.0,294.0,293.0,362.0,159.99992051912568,182.9999145307784,204.99989690839573,204.99990484566345,118.99994092578606,21204146030,277.9999616117954,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146031,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.00012913593082,183.00005905843275,205.00026491476436,205.00026409826887,119.00031358985711,21204146032,278.0000937088413,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146033,278.0,False
446.0,397.0,394.0,294.0,293.0,362.0,160.0,183.0,205.0,205.0,119.0,21204146034,278.0,False
445.9999734,396.999976336956,393.99997651577,293.99998247623444,292.9999825358391,361.9999784231186,159.99974326049914,182.999723330252,204.99966712860865,204.99969191117225,118.99980917390906,21204146035,277.99986404475993,False
205.0051149,255.00530780502595,395.0011035771058,228.00272365467757,319.0063804947458,970.9941275377752,114.0,166.0,164.0,427.0,256.0,21205131901,318.18315981539365,False
205.0001285,255.00013402912373,395.0000334972074,228.00007037536744,319.0001613211942,970.9998723441628,114.0,166.0,164.0,427.0,256.0,21205131902,318.1818545515505,False
205.0023017,255.00238406104836,395.00040557250816,228.00121179360883,319.00287999850195,970.9971248204022,113.99999809956932,165.9999865261278,163.9999977191846,426.9999657898829,256.00010053246285,21205131903,318.18239605575434,False
204.9999342,254.9999091495754,394.99908822936345,227.9998856417033,319.0000889262656,970.9980569237864,113.99863663655856,165.96638388551975,164.03678701858928,426.9291304429054,255.99415370539668,21205131904,318.17473225087855,False
390.9994382,447.9974815475898,435.0004777219783,326.997913671622,550.9980900015926,757.0010961535272,113.99999421571788,166.00000301175888,163.99998989853276,426.999967687231,255.99999680194105,21205131905,366.90858626468105,False
390.9987146,447.9941039781224,435.0011714586799,326.99511113386325,550.9955499983262,757.0026633616981,114.00000807581831,166.0000227682959,164.00001016726927,427.0000190357439,256.000027368419,21205131906,366.90794563147597,False
390.9965949,447.989019624466,434.999750083246,326.9919200886743,550.9907512539266,756.9992261672805,113.9998661449868,165.9997427585804,163.9996260424292,426.9989223951178,255.9994714516301,21205131907,366.905899173667,False
390.9982333,447.9970989196008,434.9978243189544,326.9987784732075,550.996723131655,756.9947829896264,113.99995646200132,165.99993269806612,163.9999295864834,426.9997718562327,255.99987177266712,21205131908,366.90753668259043,False
391.0000066,448.0000050510589,435.0000067052068,327.0000062030547,551.0000070301287,757.0000076504341,113.99998832619664,165.9999830853414,163.99998375487252,426.9999540314767,255.99997245230813,21205131909,366.9090837172799,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131910,366.90909090909093,False
391.0,448.0,435.0,327.0,551.0,757.0,113.99996097952317,165.99993795911723,163.99996631812428,426.9997796231546,255.999892010861,21205131911,366.90904880825275,False
391.0,448.0,435.0,327.0,551.0,757.0,113.99995328298178,165.999926028132,163.9999583579921,426.9997405074232,255.99987190481068,21205131912,366.9090409164854,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131913,366.90909090909093,False
390.9999767,447.9999732971192,434.9999740719795,326.9999805092812,550.9999671578407,756.9999548792839,113.9999896594228,165.99998454363367,163.99998683993073,426.99995559619697,255.99997522281973,21205131914,366.9090653161371,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131915,366.90909090909093,False
390.9999767,447.9999732971192,434.9999740719795,326.9999805092812,550.9999671578407,756.9999548792839,113.99998419241872,165.99997558536484,163.99998326455523,426.9999209395402,255.99995905561863,21205131916,366.90905905936376,False
391.0,448.0,435.0,327.0,551.0,757.0,113.99995249315724,165.99992497503263,163.99995680467055,426.99973892777416,255.999870509454,21205131917,366.90904033728077,False
390.9993287,447.9989052954365,434.9991750934855,326.99953357729555,550.9987617108591,756.9980333225826,113.99998547501082,165.9999791065859,163.99998078266862,426.9999387354333,255.99996330632175,21205131918,366.9085077368799,False
390.9980623,447.9968271491998,434.9976158623358,326.9986575567673,550.9964140501761,756.9942965447444,113.99985262078371,165.99978876594196,163.99980999187642,426.9993580086032,255.99961558281984,21205131919,366.9072998575681,False
390.9999719,447.999968239857,434.9999636856218,326.9999802517437,550.999966276848,756.9999514381817,113.99999772066664,165.99999209791974,163.9999970427884,426.99997929712185,256.0000396240393,21205131920,366.90907341588985,False
390.999543,447.9995114030184,434.99940443257583,326.9997077664272,550.9995172667,756.9993832953132,113.99996811053006,165.99988936822706,163.99995684091527,426.9997181127478,256.00055676587453,21205131921,366.9088323965754,False
391.0000012,448.0000014414342,435.0000009504653,327.0000012337166,551.0000021401206,757.0000028325127,113.99998661716768,165.99995740209357,163.99998172562175,426.9998913941432,256.0001961629798,21205131922,366.9090930091141,False
390.9999278,447.9999238617775,434.99997467199375,326.9999582322606,550.9999081283031,757.0000494355851,113.9999932050705,165.99999010562897,163.99999022483826,426.9999745488167,255.9999847412109,21205131923,366.90906135958954,False
390.9993837,447.9993614406271,434.999875233882,326.9996746014931,550.9992326815268,757.000735807344,114.0,166.0,164.0,427.0,256.0,21205131924,366.90893304226114,False
390.9999478,447.9999465439211,434.99999437181344,326.99997412796733,550.999935940599,757.0000792459646,113.99998746827872,165.9999749447211,163.99996223459152,426.9997832134195,255.99992021765547,21205131925,366.90904600990285,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0000009173344,165.99999820233796,163.99999223454623,426.9999252547889,255.9999782895512,21205131926,366.9090813544144,False
390.9999767,447.9999732971192,434.9999740719795,326.9999805092812,550.9999671578407,756.9999548792839,113.99999676265963,165.99999252565362,163.99998733943437,426.999919002209,255.99997179015892,21205131927,366.90906309414726,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131928,366.90909090909093,False
205.0067897,255.0070445605088,395.0014545095655,228.0036119677716,319.0084678721505,970.9921687682764,113.99998433834004,165.99996822733146,163.99995146982317,426.9997176024135,255.9998968049263,21205131929,318.1835505291916,False
205.0007289,255.0007572235481,395.0001641801714,228.0003904778364,319.0009105016302,970.9991869235932,113.9999735011429,165.9999436567132,163.9999103931691,426.9994576905556,255.9998057861294,21205131930,318.18192993040816,False
205.0014528,255.00150870729703,395.0003227871002,228.00077676613185,319.0018139438198,970.9983641484632,113.99999255348824,165.99993969167622,164.00000789082085,426.9996363564457,255.9999024917896,21205131932,318.1821561942757,False
390.999991,447.9999933450629,435.0000205619031,327.00000281929965,550.9999928000464,757.0000877783746,114.0,166.0,164.0,427.0,256.0,21205131933,366.9090989367897,False
390.9999767,447.9999732971192,434.9999740719795,326.9999805092812,550.9999671578407,756.9999548792839,113.9999932050705,165.99999010562897,163.99999022483826,426.9999745488167,255.9999847412109,21205131934,366.9090690400972,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131935,366.90909090909093,False
391.0,448.0,435.0,327.0,551.0,757.0,114.0,166.0,164.0,427.0,256.0,21205131936,366.90909090909093,False
390.9994776,447.99915129182136,434.9993588551378,326.9996361437279,550.9990392429845,756.9984760536254,113.99999230033386,165.99998727948935,163.99998469061538,426.9999577365829,255.9999773360124,21205131937,366.9086398663937,False
205.0000629,255.00005912094772,394.9997754520191,228.0000119995489,319.0001231669044,970.9993900762342,113.99999278668815,165.9999664637627,163.99998618947393,426.9998811025801,256.00018321783864,21205131938,318.18176658872704,False
205.0,255.0,395.0,228.0,319.0,971.0,114.0,166.0,164.0,427.0,256.0,21205131939,318.1818181818182,False
204.9999878,254.9999848008156,394.9999764561653,227.999986410141,318.9999809861183,970.99994212389,113.99999857002402,165.9999945522571,164.00000206640232,426.9999876470365,255.9999964861092,21205131940,318.18180344536,False
205.0,255.0,395.0,228.0,319.0,971.0,114.0,166.0,164.0,427.0,256.0,21205131941,318.1818181818182,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132001,318.3636363636364,False
205.0022217,255.00230816501423,395.0005016188016,228.0011905837064,319.0027754289813,970.9975258558106,185.0,85.0,263.0,382.0,214.0,21205132002,318.36422939566495,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132003,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,184.9999812311456,84.99999666278455,262.9999845608744,381.99996663431176,213.99999306488823,21205132004,318.36362928672776,False
205.0,255.0,395.0,228.0,319.0,971.0,184.99989473311825,85.00001457637518,262.9999842177226,381.9998468084955,214.0000541630593,21205132005,318.36361768170644,False
205.0,255.0,395.0,228.0,319.0,971.0,184.99996820010875,85.00000622720586,262.9999991113845,381.99995558208303,214.00002145991908,21205132006,318.3636318709728,False
205.0020643,255.00214101059828,395.00043595752686,228.0010960298332,319.00257336663526,970.997597538777,184.99999848948363,85.00000996056144,262.9999807939377,381.9999601601658,213.99998063717769,21205132007,318.36416711315417,False
390.995535,447.9953675081688,434.99904459134086,326.9976250809632,550.9944315798548,757.0051537429808,184.99994144951145,85.00003449144307,262.9998100254548,381.9996537715561,213.9998281759752,21205132008,367.0896750379317,False
391.0,448.0,435.0,327.0,551.0,757.0,185.0,85.0,263.0,382.0,214.0,21205132009,367.09090909090907,False
205.0000333,255.0000317248086,395.0000295975336,228.00005600332656,319.0000335560303,970.9999130262108,184.99971968502743,85.00000897456437,262.9998882999512,381.9995578422328,214.00005400164537,21205132010,318.36357509193914,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132011,318.3636363636364,False
205.0010941,255.00111921695495,395.0012493296053,228.0016856266593,319.00124817803953,970.999112678528,184.9999856671894,84.99999811781517,262.99997685365275,381.9999649631002,213.99998939826136,21205132012,318.36412946634596,False
204.9999878,254.9999848008156,394.9999764561653,227.999986410141,318.9999809861183,970.99994212389,184.99998897314072,84.9999949336052,262.9999843239784,381.9999772310257,213.999987244606,21205132013,318.36361738940786,False
205.0000327,255.00003227018223,395.0000331011111,228.00005273126635,319.00003507232515,970.9999433678772,184.99998521161024,84.99999761689446,262.9999763976409,381.9999643106082,213.99998869696617,21205132014,318.3636401342257,False
205.00001,255.00001017443196,395.00001115661325,228.000015607179,319.0000112838383,970.9999898007992,185.0000016195816,85.0000017275537,263.0000017275537,382.0000021954328,214.00000316718177,21205132015,318.36364167819687,False
205.0,255.0,395.0,228.0,319.0,971.0,184.9998929306745,85.00000086350565,262.9999542517306,381.9998299505638,214.00001606370745,21205132016,318.3636085509256,False
205.0,255.0,395.0,228.0,319.0,971.0,184.99998176901093,84.9999930355988,262.99997708551297,381.9999637950216,213.99998285789013,21205132017,318.36362714027587,False
204.9999878,254.9999848008156,394.9999764561653,227.999986410141,318.9999809861183,970.99994212389,184.99998897314072,84.9999949336052,262.9999843239784,381.9999772310257,213.999987244606,21205132018,318.36361738940786,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0000020725702,85.00000171780593,263.0000045745919,382.0000050600588,214.0000045372483,21205132019,318.36363799657045,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132020,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132021,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132022,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132023,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132024,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132025,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132026,318.3636363636364,False
205.0003481,255.0003553913425,395.00039502078994,228.0005376307072,319.00039581221495,970.9997003206151,185.00000023424136,85.00000024985746,263.00000024985746,382.0000003175272,214.000000458072,21205132027,318.363793980475,False
205.0000213,255.000022164464,395.000027545162,228.00002247972995,319.0000231027197,971.0000345144522,184.99998438155484,84.99999648949387,262.99997612574685,381.9999705653861,213.9999870269893,21205132029,318.36364233597266,False
204.9999878,254.9999848008156,394.9999764561653,227.999986410141,318.9999809861183,970.99994212389,184.99998897314072,84.9999949336052,262.9999843239784,381.9999772310257,213.999987244606,21205132030,318.36361738940786,False
262.6963732,314.8677328455862,407.4078478681792,258.70936324650813,390.96533491465,904.6182213843488,184.9998638827444,85.00014651721997,262.99947828882574,381.9990462768524,213.99950982390183,21205132031,333.4784471135288,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132032,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132033,318.3636363636364,False
205.0,255.0,395.0,228.0,319.0,971.0,184.99993124148943,85.00000410572511,262.99997817384553,381.99989441697664,214.0000202419193,21205132035,318.36362074363234,False
204.9999878,254.9999848008156,394.9999764561653,227.999986410141,318.9999809861183,970.99994212389,184.99998897314072,84.9999949336052,262.9999843239784,381.9999772310257,213.999987244606,21205132036,318.36361738940786,False
314.4203353,368.5383086502552,418.5312862694264,286.23986649513245,455.4812840521336,845.1078942120075,184.99996993303176,85.00001232453833,263.0000104730969,381.999962940817,214.00003595451423,21205132037,347.02899696408673,False
391.0,448.0000000340555,435.0000000527527,327.00000003044966,551.0000000426028,757.000000129678,185.0000076895276,85.00000362658966,262.9998721769748,381.99979001562224,213.9999661831896,21205132038,367.0908763619493,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132039,318.3636363636364,False
391.0,448.00000000489246,435.00000000757854,327.00000000437444,551.0000000061203,757.0000000186297,185.0,85.0,263.0,382.0,214.0,21205132040,367.09090909469046,False
391.0,448.0,435.0,327.0,551.0,757.0,185.0,85.0,263.0,382.0,214.0,21205132041,367.09090909090907,False
205.0,255.0,395.0,228.0,319.0,971.0,185.0,85.0,263.0,382.0,214.0,21205132042,318.3636363636364,False
390.9999778,447.99997699223024,434.99999523104464,326.99998819794337,550.9999723429734,757.0000255093529,185.0,85.0,263.0,382.0,214.0,21205132043,367.0909032794131,False
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132101,154.27272727272728,True
160.7276574,206.34181827306747,244.01854318752885,209.43632695265117,185.3478541150689,244.08199096657336,52.968486497178674,57.11393835581839,92.17778819054364,99.2593892943114,138.89857916161418,21205132102,153.6702156722142,True
162.0,206.0,247.0,212.0,187.0,246.0,51.99998752393856,57.00010022714022,87.99998264560026,99.99998547583496,139.99996878653442,21205132103,154.27272951445897,True
162.0,206.0,247.0,212.0,187.0,246.0,51.999955969180064,57.00028845601935,87.99993659850293,99.9999433155059,139.9998884792327,21205132104,154.2727284380401,True
162.0002515,206.00026260248703,247.00019618048088,212.00011452374417,187.00040604227289,246.00057150718305,52.00018719802688,57.00008270810059,88.00004749905713,100.000069702359,140.0000550965289,21205132105,154.2729313236582,True
162.000157,206.0001665393138,247.0001309057335,212.00008114554987,187.0002483385466,246.00034833885627,52.000035969909504,57.000006687550126,88.00000568356893,100.00000931268664,140.00000511182526,21205132106,154.27283591214007,True
162.0001064,206.00011217559404,247.00008651979596,212.00005248669189,187.0001696096452,246.00023822454304,52.00002033689816,57.000005411529855,88.00000596176687,100.00000824626476,140.00000745826037,21205132107,154.27280116645363,True
162.0020133,206.0021258238121,247.0016469238717,212.00100424533505,187.00320393702623,246.0044986975236,52.000323105301504,57.00007567473767,88.0000773537522,100.00011217913924,140.0000896319607,21205132108,154.2741064429509,True
162.0000193,206.00002090404632,247.00001749736785,212.00001158415287,187.00002966557057,246.0000414069685,52.00001842945909,57.00000650582953,88.00000810270964,100.0000104015,140.0000112466493,21205132109,154.27274500402305,True
161.9999903,205.9999877214432,246.99998527765277,211.9999873638153,186.99998885393143,245.99998533725736,51.99997476049453,57.0001582989608,87.9999634240786,99.99996692100324,139.99993592658797,21205132110,154.27272038047502,True
162.0057057,206.0060295825824,247.00468418029777,212.00286535230407,187.0090692305093,246.01273179643613,52.00010134224476,57.00002098505115,88.00001962597685,100.00003015655012,140.00002040738252,21205132111,154.27647985084866,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132112,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,51.83158818632364,58.115717047825456,87.75790764763951,99.78422143124044,139.57370736263692,21205132113,154.27846742506054,True
162.0,206.0,247.0,212.0,187.0,246.0,51.99290791491512,57.04697376411059,87.98980475479038,99.99091232669888,139.9820479239279,21205132114,154.2729678804039,True
161.3882906,206.16434168815613,245.56659050285816,210.76745042949915,186.20569065213203,245.07787097245452,52.73055235273205,57.23880037933122,88.29470867966302,100.43633001076525,140.48590193025302,21205132115,154.0324116543495,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132116,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132117,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132118,154.27272727272728,True
161.9999903,205.9999877214432,246.99998527765277,211.9999873638153,186.99998885393143,245.99998533725736,51.99999690055847,56.99999660253525,87.99999475479126,99.99999403953552,139.99999165534973,21205132119,154.27271807335185,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132120,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132121,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132122,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132123,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132124,154.27272727272728,True
162.0018319,206.00193371844944,247.00149679413695,212.0009117867212,187.00291624360216,246.00409498943367,52.0002313095647,57.00005316591523,88.00005367594531,100.00007846326844,140.00006133942497,21205132125,154.27396939876928,True
162.0001674,206.0001771753377,247.00013843303495,212.0000852349632,187.00026537536644,246.0003723956173,52.000106385663,57.00002527674519,88.00002607645115,100.00003759443688,140.0000305210516,21205132126,154.27285744260615,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132127,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132128,154.27272727272728,True
162.0000901,206.00009355543443,247.00006843995345,212.00003889563789,187.00014670851132,246.00020676146084,52.0001466708718,57.00003197761134,88.00003111195065,100.00004658186208,140.00003403564074,21205132129,154.27281225808497,True
161.9981827,205.9959564891324,246.99568782501592,211.99399902592268,186.99737347700284,246.0100664815618,52.00000003278415,57.00000003653091,88.00000008149203,100.0000000384043,140.00000003091077,21205132130,154.27193329261436,True
161.9991986,205.99821540604896,246.99809709524925,211.99735058017905,186.99884130338611,246.00445013802164,52.00000001684957,57.00000001877523,88.00000004188321,100.00000001973808,140.00000001588674,21205132131,154.2723775669107,True
162.0000031,205.99980871908429,246.9997456788772,211.99953631058548,187.00002743682631,246.00130405637373,52.00008453300181,57.00001666326192,88.00001663041165,100.0000218911248,140.00001070738108,21205132132,154.27277961153894,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132133,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132134,154.27272727272728,True
162.0000109,206.00001005678496,247.0000041647829,211.99999999268607,187.0000202798676,246.00002916273183,52.00000991925452,57.00000061941378,87.99999950282782,100.0000003288556,139.99999797820465,21205132135,154.27273480958272,True
161.9984333,205.99651940285548,246.9962871990756,211.99483767690617,186.99773729253505,246.0086389272219,51.99999083224219,56.99999023408776,87.9999968845122,99.99997062310564,139.9999479775566,21205132136,154.27203185000897,True
161.9994441,205.998758110396,246.9986764815676,211.99815387008675,186.99919503820277,246.00311636075455,51.99999254086511,56.999991969385874,87.99999375430856,99.99997961370568,139.99996585550298,21205132137,154.27247888134326,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132138,154.27272727272728,True
161.3905743,206.16372466041696,245.57193661610197,210.7720408109828,186.2086543771468,245.0813503560368,52.46395796145539,57.05458551027692,90.00138269111892,99.6452134271682,139.47236729413672,21205132139,153.9841625458947,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132140,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132141,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132142,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132143,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132144,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132145,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132146,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132147,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132148,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132149,154.27272727272728,True
162.0008436,206.00089008743817,247.0006878534739,212.0004182264836,187.0013439220581,246.00188734731387,52.0001819148456,57.00004227467434,88.00004299254942,100.00006255261542,140.00004953518146,21205132150,154.27331366423945,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132151,154.27272727272728,True
162.0026907,206.00284355983604,247.00220942851772,212.0013517796924,187.0042765503331,246.00600354617015,52.00011505115799,57.000029262872886,88.00003144905804,100.00004418021308,140.00003840665204,21205132152,154.27451217404575,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132153,154.27272727272728,True
162.0,206.0,247.0,212.0,187.0,246.0,52.0,57.0,88.0,100.0,140.0,21205132154,154.27272727272728,True
391.0,448.0,435.0,327.0,551.0,757.0,200.0,92.0,124.0,152.0,182.0,21205132201,332.6363636363636,False
390.9999767,447.9999732971192,434.9999740719795,326.9999805092812,550.9999671578407,756.9999548792839,199.99998807907104,91.99999451637268,123.99999260902403,151.999990940094,181.99998915195465,21205132202,332.6363438101837,False
391.0,448.0,435.0,327.0,551.0,757.0,200.0,92.0,124.0,152.0,182.0,21205132203,332.6363636363636,False
391.0,448.0,435.0,327.0,551.0,757.0,200.0,92.0,124.0,152.0,182.0,21205132204,332.6363636363636,False
